TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,ANNDATS,REVDATS,FPEDATS,ANNDATS_ACT,ACTUAL
AAPL,APPLE COMPUTER,20050714,464,1047,1,EPS,0.0504,20050714,20050714,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,28,1997,1,EPS,0.0511,20050714,20050714,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,2334,56181,1,EPS,0.0504,20050714,20050714,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,104,78117,1,EPS,0.05,20050714,20050801,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,191,70706,1,EPS,0.05,20050714,20050901,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,1460,91167,1,EPS,0.0507,20050714,20050902,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,899,10362,1,EPS,0.05,20050714,20050908,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,1872,70745,1,EPS,0.0496,20050714,20050908,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,308,1924,1,EPS,0.0504,20050714,20050908,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,192,10163,1,EPS,0.0496,20050714,20050908,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,2142,75007,1,EPS,0.0507,20050714,20050908,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,2427,70850,1,EPS,0.0514,20050714,20050913,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,873,72446,1,EPS,0.0507,20050714,20050913,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,220,59325,1,EPS,0.0493,20050714,20050915,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,183,8065,1,EPS,0.0518,20050714,20050928,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,118,70648,1,EPS,0.0507,20050714,20051003,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,100,85160,1,EPS,0.05,20050714,20051007,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,16,10014,1,EPS,0.0518,20050714,20051010,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050715,11,938,1,EPS,0.05,20050715,20050715,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050718,464,1047,1,EPS,0.05,20050718,20050914,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050719,2243,111945,1,EPS,0.0511,20050719,20050719,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050812,28,1997,1,EPS,0.0518,20050812,20050923,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050815,2191,1032,1,EPS,0.0511,20050815,20050815,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050907,2334,56181,1,EPS,0.0514,20050907,20050909,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050907,104,78117,1,EPS,0.0511,20050907,20051006,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050908,2191,1032,1,EPS,0.0507,20050908,20050908,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050909,11,938,1,EPS,0.0504,20050909,20050927,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050919,192,10163,1,EPS,0.0514,20050916,20050919,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050919,899,10362,1,EPS,0.0507,20050919,20050919,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050920,2427,70850,1,EPS,0.0521,20050920,20051005,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050921,157,53315,1,EPS,0.0511,20050919,20051011,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050922,191,70706,1,EPS,0.0518,20050922,20051006,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050922,308,1924,1,EPS,0.0514,20050922,20051011,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050923,220,59325,1,EPS,0.05,20050923,20051005,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050928,183,108616,1,EPS,0.0511,20050928,20051003,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050928,1460,91167,1,EPS,0.0514,20050928,20051011,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20051003,1872,70745,1,EPS,0.0518,20051003,20051003,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20051003,2142,75007,1,EPS,0.0518,20051003,20051003,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20051004,873,72446,1,EPS,0.0518,20051004,20051004,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20051004,118,70648,1,EPS,0.0514,20051004,20051010,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20051007,220,59325,1,EPS,0.0514,20051007,20051007,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20051007,2427,70850,1,EPS,0.0539,20051007,20051007,20050930,20051011,0.0514
AAPL,APPLE COMPUTER,20050714,2334,56181,6,EPS,0.0125,20050714,20050714,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,464,1047,6,EPS,0.0121,20050714,20050714,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,104,78117,6,EPS,0.0118,20050714,20050801,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,1460,91167,6,EPS,0.0121,20050714,20050901,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,191,70706,6,EPS,0.0118,20050714,20050901,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,899,10362,6,EPS,0.0121,20050714,20050908,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,308,1924,6,EPS,0.0121,20050714,20050908,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,873,72446,6,EPS,0.0129,20050714,20050913,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,2427,70850,6,EPS,0.0129,20050714,20050913,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,28,1997,6,EPS,0.0132,20050714,20050923,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,183,8065,6,EPS,0.0136,20050714,20050928,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,100,85160,6,EPS,0.0121,20050714,20051007,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050714,16,10014,6,EPS,0.0129,20050714,20051010,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050718,464,1047,6,EPS,0.0118,20050718,20050914,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050719,2243,111945,6,EPS,0.0129,20050719,20050719,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050815,2191,1032,6,EPS,0.0125,20050815,20050815,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050907,2334,56181,6,EPS,0.0136,20050907,20050909,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050907,104,78117,6,EPS,0.0132,20050907,20051006,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050919,192,10163,6,EPS,0.0132,20050916,20050919,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050919,899,10362,6,EPS,0.0129,20050919,20050919,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050920,2427,70850,6,EPS,0.0139,20050920,20051005,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050921,157,53315,6,EPS,0.0129,20050919,20051011,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050922,191,70706,6,EPS,0.0136,20050922,20051006,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050922,308,1924,6,EPS,0.0132,20050922,20051011,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050923,220,59325,6,EPS,0.0121,20050923,20051005,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050926,118,70648,6,EPS,0.0127,20050923,20051003,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050928,183,108616,6,EPS,0.0132,20050928,20051003,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20050928,1460,91167,6,EPS,0.0129,20050928,20051011,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20051003,2142,75007,6,EPS,0.0139,20051003,20051003,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20051003,1872,70745,6,EPS,0.0136,20051003,20051003,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20051004,873,72446,6,EPS,0.0139,20051004,20051004,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20051004,118,70648,6,EPS,0.0135,20051004,20051010,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20051007,2427,70850,6,EPS,0.0154,20051007,20051007,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20051007,220,59325,6,EPS,0.0136,20051007,20051007,20050930,20051011,0.0136
AAPL,APPLE COMPUTER,20051012,2191,1032,6,EPS,0.0175,20051012,20051012,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,2142,75007,6,EPS,0.0179,20051012,20051012,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,308,1924,6,EPS,0.0171,20051012,20051012,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,464,1047,6,EPS,0.0179,20051012,20051012,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,100,85160,6,EPS,0.0175,20051012,20051013,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,104,78117,6,EPS,0.0175,20051012,20051013,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,191,70706,6,EPS,0.0175,20051012,20051017,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,183,108616,6,EPS,0.0171,20051012,20051017,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,2427,70850,6,EPS,0.0175,20051012,20051025,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,899,10362,6,EPS,0.0179,20051012,20051031,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,2334,56181,6,EPS,0.0182,20051012,20051110,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,1460,91167,6,EPS,0.0179,20051012,20051122,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,118,70648,6,EPS,0.0187,20051012,20051130,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,220,59325,6,EPS,0.0179,20051012,20051213,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051012,16,10014,6,EPS,0.0179,20051012,20060117,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051013,308,1924,6,EPS,0.0175,20051013,20051205,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051014,28,1997,6,EPS,0.0186,20051012,20051014,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051017,464,1047,6,EPS,0.0182,20051017,20051107,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051019,2243,111945,6,EPS,0.0179,20051019,20051020,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051026,873,72446,6,EPS,0.0196,20051026,20051026,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051103,2427,70850,6,EPS,0.0186,20051103,20051121,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051103,104,78117,6,EPS,0.0179,20051103,20051216,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051108,899,10362,6,EPS,0.0186,20051108,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051129,28,1997,6,EPS,0.0232,20051116,20051214,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051130,2427,70850,6,EPS,0.0193,20051129,20060109,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051205,118,70648,6,EPS,0.0175,20051201,20051220,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051207,157,53315,6,EPS,0.0193,20051127,20060109,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051209,873,72446,6,EPS,0.0214,20051208,20060109,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051216,100,85160,6,EPS,0.0196,20051212,20051223,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051216,1872,70745,6,EPS,0.02,20051212,20060109,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051216,2334,56181,6,EPS,0.0196,20051213,20051219,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051216,192,10163,6,EPS,0.0179,20051214,20051216,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051219,191,70706,6,EPS,0.02,20051214,20051219,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051219,308,1924,6,EPS,0.0204,20051216,20060104,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051219,220,59325,6,EPS,0.0186,20051219,20060110,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051221,104,78117,6,EPS,0.0189,20051220,20051221,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051221,118,70648,6,EPS,0.0188,20051221,20060117,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20051222,1460,91167,6,EPS,0.0193,20051222,20060111,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060106,464,1047,6,EPS,0.0214,20060105,20060106,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060109,28,1997,6,EPS,0.0236,20060109,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060110,308,1924,6,EPS,0.02,20060109,20060110,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,157,53315,6,EPS,0.0207,20060110,20060118,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,100,85160,6,EPS,0.0225,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,192,10163,6,EPS,0.0211,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,873,72446,6,EPS,0.0232,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,183,108616,6,EPS,0.0221,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,2334,56181,6,EPS,0.0246,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,308,1924,6,EPS,0.0207,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,1872,70745,6,EPS,0.0239,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,191,70706,6,EPS,0.0211,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,104,78117,6,EPS,0.0229,20060111,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,2427,70850,6,EPS,0.0214,20060111,20060117,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,1460,91167,6,EPS,0.0221,20060111,20060118,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,2243,111945,6,EPS,0.0232,20060112,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060112,2191,1032,6,EPS,0.0229,20060112,20060112,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060113,220,59325,6,EPS,0.0218,20060113,20060113,20051231,20060118,0.0232
AAPL,APPLE COMPUTER,20060119,873,72446,6,EPS,0.0157,20060119,20060207,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060119,2427,70850,6,EPS,0.015,20060119,20060301,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060119,183,108616,6,EPS,0.0179,20060119,20060308,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060119,28,1997,6,EPS,0.0196,20060119,20060313,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060119,118,70648,6,EPS,0.0168,20060119,20060414,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060119,16,10014,6,EPS,0.0157,20060119,20060417,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,192,10163,6,EPS,0.0143,20060118,20060405,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,157,53315,6,EPS,0.0157,20060118,20060419,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,191,70706,6,EPS,0.0175,20060119,20060120,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,308,1924,6,EPS,0.0143,20060119,20060120,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,2191,1032,6,EPS,0.0136,20060119,20060123,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,1872,70745,6,EPS,0.0143,20060119,20060306,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,2334,56181,6,EPS,0.0161,20060119,20060404,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,899,10362,6,EPS,0.0154,20060119,20060405,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,104,78117,6,EPS,0.0146,20060119,20060405,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060120,464,1047,6,EPS,0.0136,20060119,20060410,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060123,1460,91167,6,EPS,0.0146,20060120,20060123,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060131,191,70706,6,EPS,0.0168,20060130,20060306,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060208,873,72446,6,EPS,0.0161,20060208,20060406,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060209,308,1924,6,EPS,0.0139,20060208,20060209,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060214,1460,91167,6,EPS,0.015,20060214,20060418,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060301,308,1924,6,EPS,0.0157,20060228,20060301,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060301,2706,89770,6,EPS,0.015,20060301,20060410,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060301,486,106992,6,EPS,0.0154,20060301,20060418,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060310,2427,70850,6,EPS,0.0154,20060310,20060411,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060313,118,70648,6,EPS,0.0161,20060313,20060418,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060323,2191,1032,6,EPS,0.0168,20060323,20060406,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060329,28,1997,6,EPS,0.0175,20060315,20060417,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060404,308,1924,6,EPS,0.015,20060404,20060406,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060405,100,85160,6,EPS,0.0157,20060405,20060405,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060405,192,10163,6,EPS,0.0139,20060405,20060405,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060407,191,70706,6,EPS,0.0164,20060407,20060419,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060410,118,70648,6,EPS,0.0157,20060410,20060418,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060411,873,72446,6,EPS,0.015,20060406,20060411,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060413,2334,56181,6,EPS,0.0157,20060412,20060418,20060331,20060419,0.0168
AAPL,APPLE COMPUTER,20060420,1872,70745,6,EPS,0.0143,20060419,20060630,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,157,53315,6,EPS,0.0161,20060419,20060719,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,2191,1032,6,EPS,0.0154,20060420,20060420,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,183,108616,6,EPS,0.0164,20060420,20060420,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,104,78117,6,EPS,0.0161,20060420,20060420,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,16,10014,6,EPS,0.0154,20060420,20060425,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,191,70706,6,EPS,0.0154,20060420,20060512,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,28,1997,6,EPS,0.0171,20060420,20060517,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,2706,89770,6,EPS,0.0164,20060420,20060602,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,464,1047,6,EPS,0.0146,20060420,20060613,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,2427,70850,6,EPS,0.015,20060420,20060710,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,899,10362,6,EPS,0.0154,20060420,20060712,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,100,85160,6,EPS,0.0146,20060420,20060712,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,2334,56181,6,EPS,0.0171,20060420,20060713,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,220,59325,6,EPS,0.0157,20060420,20060717,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,486,106992,6,EPS,0.0157,20060420,20060718,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060420,1460,91167,6,EPS,0.0168,20060420,20060718,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060421,308,1924,6,EPS,0.0154,20060420,20060712,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060427,2243,111945,6,EPS,0.0168,20060426,20060427,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060615,183,108616,6,EPS,0.0154,20060614,20060615,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060616,28,1997,6,EPS,0.0161,20060615,20060713,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060630,191,70706,6,EPS,0.0168,20060630,20060711,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060705,118,70648,6,EPS,0.0154,20060705,20060719,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060712,1989,89265,6,EPS,0.0157,20060711,20060718,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20060713,2334,56181,6,EPS,0.0175,20060713,20060713,20060630,20060719,0.0193
AAPL,APPLE COMPUTER,20051011,1460,91167,1,EPS,0.0568,20051010,20051011,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,2191,1032,1,EPS,0.0636,20051012,20051012,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,2142,75007,1,EPS,0.0632,20051012,20051012,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,308,1924,1,EPS,0.0618,20051012,20051012,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,100,85160,1,EPS,0.0664,20051012,20051013,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,104,78117,1,EPS,0.0629,20051012,20051013,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,191,70706,1,EPS,0.0614,20051012,20051017,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,2427,70850,1,EPS,0.0661,20051012,20051025,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,899,10362,1,EPS,0.0607,20051012,20051031,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,1460,91167,1,EPS,0.0589,20051012,20051103,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,464,1047,1,EPS,0.0625,20051012,20051107,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,2334,56181,1,EPS,0.0696,20051012,20051110,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,118,70648,1,EPS,0.0632,20051012,20051130,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,220,59325,1,EPS,0.0614,20051012,20051213,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051012,16,10014,1,EPS,0.0675,20051012,20060117,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051013,11,938,1,EPS,0.0675,20051013,20051013,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051013,308,1924,1,EPS,0.0621,20051013,20051205,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051014,28,1997,1,EPS,0.0661,20051012,20051014,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051019,2243,111945,1,EPS,0.0654,20051019,20051020,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051026,11,938,1,EPS,0.0629,20051026,20051026,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051026,873,72446,1,EPS,0.0657,20051026,20051026,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051103,2427,70850,1,EPS,0.0679,20051103,20051121,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051103,104,78117,1,EPS,0.0643,20051103,20051216,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051108,899,10362,1,EPS,0.0614,20051108,20060112,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051122,1460,91167,1,EPS,0.0614,20051122,20051205,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051129,28,1997,1,EPS,0.0757,20051116,20051214,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051130,2427,70850,1,EPS,0.0686,20051129,20060109,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051205,118,70648,1,EPS,0.0586,20051201,20051220,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051207,157,53315,1,EPS,0.0661,20051127,20060109,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051209,873,72446,1,EPS,0.0732,20051208,20060109,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051209,11,938,1,EPS,0.0657,20051209,20051219,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051216,100,85160,1,EPS,0.0686,20051212,20051223,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051216,1872,70745,1,EPS,0.0639,20051212,20060109,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051216,2334,56181,1,EPS,0.0714,20051213,20051219,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051216,192,10163,1,EPS,0.0675,20051214,20051216,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051219,191,70706,1,EPS,0.0718,20051214,20051219,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051219,308,1924,1,EPS,0.0696,20051216,20060104,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051219,220,59325,1,EPS,0.0621,20051219,20060110,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051221,104,78117,1,EPS,0.0671,20051220,20051221,20060930,20061018,0.0811
AAPL,APPLE COMPUTER,20051221,118,70648,1,EPS,0.0654,20051221,20060119,20060930,20061018,0.0811
